duration,distance,max_heart_rate,effort,pace,speed_m_s,cluster
3513,9.59,176.0,29.0,6.105318039624609,2.7298605180757187,0
4256,11.43,177.0,64.0,6.20589093030038,2.6856203007518795,0
4066,10.77,173.0,29.0,6.2921696069328386,2.64879488440728,0
3762,9.43,165.0,20.0,6.648992576882291,2.5066454013822437,0
4349,11.46,170.0,31.0,6.324898196625945,2.6350885260979537,0
3872,9.42,167.0,22.0,6.850672328379335,2.4328512396694215,1
3688,9.31,157.0,16.0,6.602219835302542,2.524403470715835,0
4263,10.77,162.0,21.0,6.59702878365831,2.526389866291344,0
4074,10.4,172.0,46.0,6.528846153846154,2.552773686794305,0
4028,10.43,174.0,25.0,6.436561201661873,2.589374379344588,0
3595,9.34,156.0,16.0,6.415060670949321,2.5980528511821976,0
3237,8.98,178.0,33.0,6.007795100222717,2.7741736175471114,0
3642,9.3,158.0,14.0,6.526881720430107,2.5535420098846786,0
3707,10.04,152.0,16.0,6.1537184594953525,2.708389533315349,0
2782,7.819999999999999,171.0,21.0,5.929241261722081,2.8109273903666425,0
3341,8.82,165.0,15.0,6.313303099017384,2.639928165219994,0
3262,9.0,170.0,21.0,6.040740740740741,2.7590435315757205,0
3204,8.950000000000001,172.0,33.0,5.966480446927373,2.7933832709113613,0
3922,10.47,167.0,37.0,6.243234638650111,2.6695563488016316,0
3888,9.76,174.0,23.0,6.639344262295082,2.5102880658436213,0
3819,10.44,179.0,26.0,6.096743295019158,2.7336999214454045,0
3570,9.52,161.0,18.0,6.25,2.6666666666666665,0
4173,11.42,169.0,34.0,6.090192644483363,2.7366403067337646,0
4066,10.46,165.0,18.0,6.478648820905034,2.5725528775209052,0
4037,10.8,157.0,18.0,6.229938271604937,2.6752539014119394,0
4690,12.51,170.0,30.0,6.248334665600853,2.6673773987206824,0
4154,11.27,164.0,23.0,6.143152913339249,2.7130476649013,0
3450,9.56,170.0,18.0,6.014644351464435,2.7710144927536233,0
3589,9.99,163.0,20.0,5.987654320987654,2.783505154639175,0
4112,10.42,151.0,17.0,6.577095329494561,2.5340466926070038,0
3976,10.48,156.0,18.0,6.323155216284987,2.6358148893360163,0
3409,9.01,154.0,15.0,6.305956344802072,2.643003813435025,0
3927,10.33,168.0,21.0,6.335914811229429,2.630506748153807,0
3910,10.41,159.0,19.0,6.260006404098624,2.662404092071611,0
3764,9.73,169.0,20.0,6.447413497773209,2.5850159404888418,0
3697,9.22,163.0,16.0,6.68293564714389,2.493913984311604,0
3833,10.22,156.0,18.0,6.250815394651011,2.666318810331333,0
3780,10.53,172.0,32.0,5.982905982905983,2.7857142857142856,0
3369,9.11,159.0,18.0,6.1635565312843035,2.7040664885722765,0
3623,9.89,157.0,20.0,6.105493764745534,2.7297819486613304,0
3860,11.35,168.0,59.0,5.66813509544787,2.9404145077720205,0
3405,9.34,170.0,25.0,6.076017130620985,2.7430249632892805,0
3458,9.31,157.0,19.0,6.19047619047619,2.6923076923076925,0
4030,10.91,178.0,46.0,6.156431408493737,2.707196029776675,0
3946,10.52,154.0,18.0,6.251584283903676,2.6659908768373035,0
3813,10.23,170.0,17.0,6.212121212121212,2.682926829268293,0
3879,10.75,158.0,22.0,6.013953488372094,2.77133281773653,0
4246,11.39,167.0,22.0,6.213052385133158,2.6825247291568535,0
3044,8.94,176.0,48.0,5.674869500372856,2.9369250985545334,0
3045,8.850000000000001,178.0,43.0,5.734463276836157,2.9064039408867,0
4349,11.71,167.0,31.0,6.189866211215485,2.692573005288572,0
3729,10.26,169.0,36.0,6.057504873294347,2.751407884151247,0
3848,10.37,162.0,22.0,6.184506589521056,2.694906444906445,0
3947,10.41,151.0,18.0,6.319244316362472,2.637446161641753,0
4688,12.51,161.0,25.0,6.2456701305622175,2.6685153583617747,0
4243,11.43,170.0,43.0,6.186934966462526,2.6938486919632334,0
4387,11.44,170.0,32.0,6.391317016317016,2.6077045817187146,0
3827,10.5,168.0,55.0,6.074603174603174,2.7436634439508754,0
5407,14.41,182.0,51.0,6.253758963682627,2.665063806177178,0
4421,12.25,171.0,27.0,6.014965986394558,2.770866319837141,0
4483,12.48,183.0,41.0,5.9869123931623935,2.7838501003792104,0
4683,11.99,169.0,28.0,6.509591326105087,2.560324578261798,0
3659,9.39,161.0,27.0,6.49449769258076,2.566274938507789,0
3828,9.81,163.0,18.0,6.503567787971457,2.56269592476489,0
4032,9.89,153.0,16.0,6.7947421638018195,2.452876984126984,1
3975,9.88,166.0,24.0,6.705465587044534,2.4855345911949684,0
3975,9.69,168.0,30.0,6.836945304437565,2.4377358490566037,1
3951,9.66,168.0,37.0,6.816770186335403,2.444950645406226,1
3880,9.739999999999998,167.0,23.0,6.639288158795347,2.510309278350515,0
3966,9.81,166.0,18.0,6.73802242609582,2.4735249621785176,0
4098,10.02,147.0,59.0,6.8163672654690615,2.445095168374817,1
4012,10.49,161.0,20.0,6.374324753733714,2.6146560319042873,0
4235,10.62,164.0,22.0,6.646264908976773,2.5076741440377806,1
4047,10.11,150.0,15.0,6.671612265084076,2.498146775389177,1
3911,10.15,155.0,17.0,6.422003284072249,2.595244183073383,0
3815,9.77,159.0,63.0,6.508017741385193,2.560943643512451,0
3833,10.03,153.0,20.0,6.369225656364241,2.6167492825463086,0
3925,9.91,148.0,15.0,6.601076353851329,2.52484076433121,0
3922,10.0,153.0,16.0,6.536666666666666,2.5497195308516063,0
3833,9.96,161.0,18.0,6.413989290495314,2.598486824941299,0
3946,9.99,158.0,20.0,6.58324991658325,2.5316776482513936,0
3354,9.78,177.0,44.0,5.715746421267894,2.915921288014311,0
3912,10.04,154.0,17.0,6.494023904382471,2.5664621676891617,0
4278,10.4,147.0,70.0,6.85576923076923,2.431042543244507,1
4216,10.73,161.0,18.0,6.5486175831003415,2.545066413662239,0
4249,10.48,162.0,19.0,6.757315521628498,2.466462697105201,1
4106,10.52,167.0,35.0,6.505069708491762,2.5621042377009253,0
4033,9.91,171.0,16.0,6.782711066263034,2.4572278700719066,1
4356,10.42,147.0,16.0,6.9673704414587325,2.392102846648301,1
3874,9.72,155.0,19.0,6.642661179698216,2.5090345895715025,0
4107,10.09,155.0,18.0,6.78394449950446,2.456781105429754,1
4216,9.66,156.0,20.0,7.273982056590752,2.291271347248577,1
3978,9.92,153.0,16.0,6.683467741935484,2.4937154348919055,0
3981,10.08,158.0,18.0,6.582341269841269,2.532027128862095,0
4109,9.9,164.0,19.0,6.917508417508417,2.4093453394986613,1
4318,10.41,150.0,18.0,6.91322446365674,2.410838351088467,1
4243,10.15,151.0,17.0,6.967159277504105,2.392175347631393,1
4140,10.22,168.0,45.0,6.75146771037182,2.468599033816425,1
4838,11.22,152.0,20.0,7.186571598336305,2.319140140553948,1
4098,9.89,146.0,16.0,6.905965621840242,2.4133723767691557,1
4161,10.06,152.0,16.0,6.893638170974154,2.417688055755828,1
4019,9.94,164.0,19.0,6.7387659289067745,2.4732520527494404,1
4083,9.91,191.0,24.0,6.866801210898083,2.42713690913544,1
4085,10.2,169.0,22.0,6.67483660130719,2.4969400244798043,0
3881,10.05,154.0,21.0,6.436152570480929,2.5895387786652924,0
1410,3.46,178.0,31.0,6.791907514450867,2.4539007092198584,2
4098,10.07,153.0,17.0,6.782522343594835,2.4572962420693023,1
3933,10.01,161.0,16.0,6.548451548451548,2.5451309433002796,0
3842,9.7,167.0,17.0,6.601374570446736,2.5247267048412287,0
3850,9.96,159.0,21.0,6.442436412315931,2.587012987012987,0
4026,9.81,156.0,17.0,6.839959225280325,2.436661698956781,1
4118,10.2,151.0,16.0,6.7287581699346415,2.476930548810102,1
4008,9.76,155.0,16.0,6.844262295081967,2.435129740518962,1
4462,10.49,147.0,17.0,7.089291388624086,2.3509636934110265,1
3837,9.65,161.0,16.0,6.626943005181348,2.5149856658848058,0
4102,10.08,179.0,17.0,6.7824074074074066,2.4573378839590445,1
3943,10.23,169.0,26.0,6.423916585206908,2.5944712148110574,0
3819,10.03,155.0,63.0,6.345962113659024,2.6263419743388323,0
4008,9.93,152.0,17.0,6.727089627391742,2.4775449101796405,1
4192,10.31,156.0,18.0,6.776592305205301,2.4594465648854964,1
4382,10.49,157.0,18.0,6.96218620908802,2.393884071200365,1
4498,10.73,168.0,21.0,6.986641814228021,2.385504668741663,1
4196,10.44,169.0,20.0,6.69859514687101,2.488083889418494,1
4038,10.4,161.0,22.0,6.471153846153846,2.575532441802873,0
3890,9.92,166.0,30.0,6.535618279569892,2.55012853470437,0
4257,10.16,150.0,16.0,6.983267716535433,2.3866572703782007,1
4201,10.17,150.0,63.0,6.884627990822681,2.4208521780528445,1
3586,9.79,171.0,33.0,6.104868913857678,2.7300613496932513,0
4280,10.16,150.0,15.0,7.020997375328084,2.3738317757009346,1
4328,10.34,154.0,18.0,6.976144422952935,2.38909426987061,1
4015,10.01,171.0,78.0,6.684981684981685,2.493150684931507,0
4338,10.52,160.0,17.0,6.8726235741444865,2.425080682342093,1
4369,10.18,160.0,20.0,7.152914210870989,2.3300526436255438,1
3698,10.16,171.0,28.0,6.066272965879265,2.7474310438074636,0
3654,9.87,165.0,61.0,6.170212765957447,2.7011494252873565,0
4363,11.48,166.0,26.0,6.3342044134727065,2.631217052486821,0
3853,9.8,153.0,18.0,6.552721088435374,2.543472618738645,0
4116,9.99,174.0,43.0,6.866866866866866,2.427113702623907,1
4270,10.07,167.0,28.0,7.0671962926183385,2.358313817330211,1
4907,10.739999999999998,176.0,33.0,7.614835505896959,2.188710006113715,1
3816,9.35,154.0,61.0,6.802139037433156,2.45020964360587,1
4021,10.06,160.0,20.0,6.661696487740225,2.5018652076597863,0
4097,10.05,160.0,19.0,6.794361525704809,2.4530144007810595,1
4162,9.95,146.0,15.0,6.971524288107203,2.3906775588659297,1
4456,10.79,152.0,17.0,6.882916280506643,2.4214542190305206,1
3878,9.77,157.0,17.0,6.615489593995225,2.519339865910263,0
4006,9.84,153.0,16.0,6.785230352303523,2.4563155267099352,1
4040,10.17,165.0,29.0,6.620780072107506,2.517326732673267,0
3682,9.68,160.0,22.0,6.339531680440771,2.6290059750135795,0
4110,9.81,163.0,17.0,6.982670744138634,2.386861313868613,1
3936,9.9,155.0,17.0,6.626262626262625,2.5152439024390243,0
3999,10.09,157.0,18.0,6.605550049554014,2.5231307826956737,0
4087,10.01,164.0,21.0,6.804861804861805,2.449229263518473,1
4142,10.08,166.0,19.0,6.848544973544973,2.433606953162723,1
3973,9.98,163.0,18.0,6.634936539746159,2.511955700981626,0
4059,10.08,186.0,67.0,6.711309523809525,2.483370288248337,0
3989,10.1,159.0,16.0,6.582508250825083,2.5319628979694158,0
4362,10.18,149.0,16.0,7.141453831041257,2.333791838606144,1
4098,9.86,163.0,18.0,6.926977687626775,2.4060517325524646,1
4017,10.13,160.0,19.0,6.609081934846989,2.521782424695046,0
3916,10.43,156.0,19.0,6.257590284435922,2.663432073544433,0
4325,10.13,154.0,19.0,7.11582757486015,2.3421965317919073,1
4104,9.8,160.0,16.0,6.979591836734694,2.387914230019493,1
4049,10.01,161.0,24.0,6.7415917415917415,2.472215361817733,1
4016,10.1,163.0,68.0,6.627062706270627,2.514940239043825,0
4187,10.08,149.0,16.0,6.922949735449735,2.4074516360162406,1
3978,10.03,152.0,16.0,6.610169491525424,2.5213675213675213,0
3572,9.43,167.0,17.0,6.3131848709791445,2.639977603583427,0
4050,10.1,155.0,16.0,6.683168316831684,2.493827160493827,1
4111,10.1,157.0,17.0,6.783828382838284,2.456823157382632,1
3788,10.16,165.0,31.0,6.213910761154856,2.682154171066526,0
4048,9.99,148.0,17.0,6.75342008675342,2.4678853754940713,1
4044,9.22,147.0,14.0,7.3101952277657265,2.2799208704253213,1
3875,10.08,150.0,16.0,6.407076719576719,2.601290322580645,0
4006,10.05,163.0,19.0,6.643449419568822,2.508736894658013,0
3886,10.07,158.0,17.0,6.43164515061238,2.591353576942872,0
4073,10.37,163.0,19.0,6.546126647380265,2.5460348637368035,0
4054,10.03,170.0,31.0,6.73645729478232,2.474099654662062,1
3956,9.91,160.0,21.0,6.65321224352506,2.505055611729019,0
3942,9.94,162.0,23.0,6.6096579476861175,2.52156265854896,0
4071,10.15,154.0,18.0,6.684729064039408,2.4932449029722425,1
4090,9.88,175.0,27.0,6.899460188933873,2.415647921760391,1
3954,10.07,164.0,68.0,6.544190665342602,2.546788062721295,0
4135,10.43,162.0,25.0,6.60754234579738,2.5223700120918986,0
3881,9.78,161.0,61.0,6.613837764144513,2.5199690801339862,0
3949,9.739999999999998,164.0,22.0,6.757357973990418,2.4664472018232457,1
4198,10.69,155.0,19.0,6.5450576863111944,2.546450690805145,0
3647,10.1,170.0,70.0,6.018151815181518,2.7693995064436523,0
4273,10.65,168.0,23.0,6.687010954616588,2.4923941025040954,1
3892,10.08,161.0,66.0,6.435185185185184,2.5899280575539567,0
4014,9.32,179.0,48.0,7.178111587982833,2.321873442949676,1
4046,10.17,154.0,17.0,6.630612913798755,2.513593672763223,0
4175,10.07,154.0,18.0,6.909963588215822,2.4119760479041914,1
4691,16.09,197.0,214.0,4.859125750984048,3.429972287358772,0
4183,10.08,155.0,69.0,6.916335978835979,2.409753765240258,1
4332,10.08,161.0,20.0,7.162698412698413,2.326869806094183,1
4907,10.86,153.0,20.0,7.5306936771025175,2.21316486651722,1
4219,10.47,150.0,17.0,6.716014008277618,2.4816307181796633,1
4434,10.13,151.0,68.0,7.295162882527147,2.284618854307623,1
4181,10.06,144.0,61.0,6.92677269715043,2.4061229370963884,1
4014,10.01,208.0,32.0,6.683316683316684,2.4937717987045342,0
4181,9.99,154.0,17.0,6.9753086419753085,2.3893805309734515,1
4068,9.73,154.0,16.0,6.968139773895169,2.3918387413962634,1
4307,10.06,146.0,66.0,7.135520212060967,2.335732528442071,1
3998,9.27,159.0,18.0,7.188061848256024,2.3186593296648326,1
4393,10.47,160.0,20.0,6.992995861190703,2.3833371272478945,1
4347,10.47,169.0,34.0,6.919770773638969,2.40855762594893,1
4094,10.16,165.0,37.0,6.715879265091863,2.4816805080605766,1
4093,9.99,152.0,16.0,6.828495161828495,2.4407525042755926,1
4288,9.99,154.0,67.0,7.153820487153821,2.329757462686567,1
433,1.1900000000000002,154.0,3.0,6.064425770308122,2.7482678983833724,2
556,1.49,164.0,5.0,6.21923937360179,2.679856115107914,2
4148,10.239999999999998,162.0,17.0,6.751302083333335,2.4686595949855348,1
3964,10.05,154.0,17.0,6.573797678275289,2.5353178607467206,0
4230,10.1,167.0,22.0,6.98019801980198,2.3877068557919623,1
4041,9.71,159.0,18.0,6.936148300720905,2.402870576589953,1
4077,10.04,162.0,23.0,6.76792828685259,2.4625950453765024,1
4133,10.239999999999998,164.0,19.0,6.726888020833335,2.4776191628357123,1
4335,10.16,165.0,21.0,7.1112204724409445,2.3437139561707037,1
4044,9.73,162.0,26.0,6.927029804727646,2.4060336300692384,1
4257,10.51,159.0,18.0,6.750713606089439,2.4688747944561897,1
4261,10.23,146.0,16.0,6.942000651678071,2.4008448720957523,1
4370,10.81,167.0,26.0,6.737588652482269,2.473684210526316,1
3758,9.68,160.0,22.0,6.47038567493113,2.575838211814795,0
3979,9.79,175.0,17.0,6.773918964930201,2.460417190248806,1
3884,10.19,160.0,25.0,6.352633300621525,2.6235839340885683,0
4031,10.18,156.0,67.0,6.599541584806811,2.5254279335152567,0
3965,10.09,171.0,20.0,6.549388833828873,2.5447667087011347,0
4170,10.15,152.0,18.0,6.847290640394088,2.434052757793765,1
4148,10.07,156.0,17.0,6.8652763985435294,2.4276759884281582,1
3967,9.81,162.0,64.0,6.739721372748894,2.472901436854046,1
4286,10.52,160.0,19.0,6.790240811153359,2.4545030331311244,1
4046,10.27,165.0,22.0,6.566049983771504,2.5383094414236282,0
4085,9.8,162.0,21.0,6.9472789115646245,2.3990208078335375,1
4178,9.83,149.0,60.0,7.0837572058324865,2.3528003829583533,1
4155,10.0,160.0,16.0,6.925,2.406738868832732,1
3931,9.76,160.0,18.0,6.7127732240437155,2.482828796743831,0
4217,10.19,154.0,17.0,6.897284919856069,2.416409769978658,1
4037,10.13,157.0,18.0,6.641987495886804,2.5092890760465694,0
4660,10.9,155.0,17.0,7.125382262996942,2.3390557939914163,1
4225,10.25,157.0,17.0,6.869918699186992,2.42603550295858,1
4024,9.86,159.0,19.0,6.801893171061528,2.4502982107355864,1
4068,10.15,162.0,33.0,6.679802955665024,2.4950835791543757,0
4167,10.14,180.0,32.0,6.849112426035503,2.433405327573794,1
1808,5.09,172.0,42.0,5.920104780615586,2.815265486725664,2
4335,10.53,159.0,22.0,6.861348528015195,2.4290657439446366,1
3901,9.69,168.0,19.0,6.709666322669419,2.4839784670597282,0
4110,10.4,180.0,199.0,6.586538461538462,2.5304136253041363,3
4182,10.03,122.0,11.0,6.949152542372882,2.3983739837398375,1
4141,10.01,185.0,76.0,6.894771894771895,2.4172905095387587,3
4297,10.08,170.0,47.0,7.104828042328042,2.345822666976961,1
4338,10.07,165.0,30.0,7.1797418073485595,2.3213462425080684,1
6809,21.18,205.0,440.0,5.358042178155492,3.1105889264209137,3
4196,9.79,174.0,86.0,7.143343547837931,2.333174451858913,1
4404,10.14,188.0,143.0,7.238658777120316,2.302452316076294,3
4397,9.84,146.0,17.0,7.447493224932249,2.2378894700932452,1
4763,9.72,143.0,15.0,8.167009602194787,2.0407306319546503,1
610,1.46,190.0,24.0,6.963470319634703,2.3934426229508197,2
1842,4.109999999999999,146.0,7.0,7.469586374695864,2.2312703583061886,2
2223,4.92,131.0,7.0,7.530487804878049,2.213225371120108,2
2360,5.51,138.0,8.0,7.138535995160315,2.3347457627118646,2
2393,5.87,141.0,9.0,6.794434980124929,2.452987881320518,2
2697,6.52,141.0,10.0,6.8941717791411055,2.417500926955877,2
2644,6.470000000000001,150.0,11.0,6.810922205048944,2.447049924357035,2
2872,7.02,148.0,47.0,6.818613485280152,2.4442896935933147,0
2869,6.83,145.0,10.0,7.00097608589556,2.3806204252352736,0
2749,6.54,144.0,10.0,7.005606523955148,2.3790469261549654,2
3280,8.12,148.0,51.0,6.732348111658457,2.4756097560975605,0
3252,8.219999999999999,147.0,13.0,6.593673965936741,2.527675276752767,0
3190,8.139999999999999,160.0,15.0,6.531531531531532,2.5517241379310343,0
3293,8.11,151.0,54.0,6.767365392519523,2.462799878530215,0
3432,8.07,146.0,13.0,7.087980173482032,2.3513986013986012,1
3822,9.66,149.0,15.0,6.594202898550725,2.5274725274725274,0
4079,9.739999999999998,168.0,21.0,6.979808350444902,2.3878401569012007,1
4028,9.65,165.0,26.0,6.956822107081175,2.3957298907646476,1
4050,9.66,150.0,17.0,6.987577639751553,2.3851851851851853,1
3740,9.92,173.0,22.0,6.283602150537635,2.6524064171122994,0
3920,9.71,151.0,16.0,6.72845863371095,2.4770408163265305,1
4035,10.01,161.0,25.0,6.718281718281719,2.480793060718711,1
4033,9.76,152.0,18.0,6.886953551912569,2.4200347136126954,1
4052,9.82,140.0,14.0,6.877121520706042,2.4234945705824282,1
4045,9.83,147.0,15.0,6.8582570362834865,2.430160692212608,1
4113,9.75,151.0,16.0,7.030769230769231,2.3705324580598104,1
4123,9.84,146.0,16.0,6.983401084010841,2.386611690516614,1
4297,9.81,150.0,16.0,7.300373768263675,2.2829881312543634,1
4180,9.75,159.0,17.0,7.145299145299146,2.3325358851674642,1
4118,9.69,151.0,16.0,7.082903336773307,2.3530840213695967,1
4232,10.0,150.0,18.0,7.053333333333333,2.3629489603024574,1
4030,9.8,146.0,15.0,6.85374149659864,2.431761786600496,1
3986,9.7,147.0,16.0,6.848797250859107,2.433517310587055,1
4273,10.08,146.0,16.0,7.065145502645502,2.358998361806693,1
285,0.7799999999999999,139.0,1.0,6.08974358974359,2.7368421052631575,2
4024,9.72,152.0,17.0,6.899862825788751,2.415506958250497,1
4249,9.9,150.0,18.0,7.153198653198652,2.3299599905860204,1
4180,9.72,154.0,17.0,7.167352537722908,2.325358851674641,1
4173,9.91,159.0,18.0,7.01816347124117,2.3747903187155526,1
4046,9.75,159.0,20.0,6.9162393162393165,2.4097874443895204,1
4351,9.82,159.0,20.0,7.38458927359131,2.2569524247299473,1
4181,9.69,148.0,16.0,7.191262469900241,2.3176273618751493,1
4229,9.75,159.0,23.0,7.229059829059829,2.305509576732088,1
4645,10.19,146.0,73.0,7.597317631665032,2.193756727664155,1
4404,10.1,155.0,18.0,7.2673267326732685,2.293369663941871,1
4246,10.09,154.0,20.0,7.013544763792534,2.376354215732454,1
4270,9.91,158.0,17.0,7.181298351833165,2.3208430913348947,1
4163,9.99,154.0,17.0,6.945278611945279,2.3997117463367763,1
4368,10.1,158.0,19.0,7.207920792079208,2.312271062271062,1
4096,9.65,153.0,17.0,7.07426597582038,2.35595703125,1
4104,9.99,179.0,63.0,6.846846846846847,2.4342105263157894,1
4313,10.16,168.0,47.0,7.075131233595801,2.355668907952701,1
4184,10.14,165.0,28.0,6.877054569362262,2.4235181644359463,1
4009,10.03,171.0,82.0,6.661681621801263,2.501870790720878,0
3909,10.0,165.0,26.0,6.515000000000001,2.5581990278843696,0
4106,9.82,160.0,20.0,6.96877121520706,2.39162201656113,1
4207,9.69,157.0,20.0,7.235982112143103,2.3033040171143333,1
4249,9.97,154.0,18.0,7.102975593447007,2.3464344551659213,1
4001,9.96,162.0,27.0,6.695113788487283,2.4893776555861034,0
4293,10.12,150.0,18.0,7.070158102766799,2.357325879338458,1
4238,9.95,165.0,24.0,7.098827470686769,2.3478055686644645,1
4228,10.11,164.0,23.0,6.969996702934389,2.39120151371807,1
4275,10.13,159.0,20.0,7.033563672260612,2.369590643274854,1
4102,10.08,183.0,21.0,6.7824074074074066,2.4573378839590445,1
3988,9.79,162.0,66.0,6.789240721824992,2.4548645937813443,1
3797,9.92,163.0,28.0,6.379368279569892,2.612588885962602,0
3978,9.68,164.0,18.0,6.849173553719008,2.433383609854198,1
4021,9.3,173.0,33.0,7.206093189964157,2.3128574981347922,1
4178,9.69,169.0,23.0,7.186102511179912,2.319291527046434,1
4087,10.06,172.0,46.0,6.771040424121934,2.4614631759236603,1
4303,9.7,145.0,15.0,7.393470790378007,2.254241227050895,1
4254,9.7,159.0,18.0,7.309278350515465,2.2802068641278797,1
4196,9.8,155.0,16.0,7.136054421768708,2.3355576739752144,1
4170,9.8,153.0,16.0,7.091836734693877,2.3501199040767387,1
4310,10.05,152.0,16.0,7.147595356550579,2.331786542923434,1
4731,10.04,145.0,16.0,7.853585657370518,2.122172902134855,1
4370,9.8,148.0,17.0,7.431972789115645,2.242562929061785,1
4641,9.86,139.0,16.0,7.844827586206897,2.1245421245421245,1
4097,9.81,151.0,16.0,6.960584437648658,2.394434952404198,1
3725,9.72,155.0,17.0,6.387174211248285,2.6093959731543626,0
4100,10.04,160.0,69.0,6.806108897742364,2.448780487804878,1
4124,9.71,145.0,15.0,7.0786131136285615,2.3545101842870997,1
4445,10.03,157.0,67.0,7.386174808906613,2.2564679415073114,1
4197,9.87,147.0,16.0,7.087132725430599,2.3516797712651893,1
4201,9.83,158.0,71.0,7.122753475754493,2.339919066888836,1
4201,9.85,152.0,16.0,7.1082910321489,2.3446798381337777,1
4020,9.739999999999998,165.0,16.0,6.878850102669405,2.422885572139303,1
4227,9.73,161.0,19.0,7.24049331963001,2.3018689377809323,1
3798,9.739999999999998,166.0,64.0,6.498973305954826,2.5645076355976824,0
3959,9.739999999999998,166.0,17.0,6.774469541409994,2.4602172265723663,1
1175,2.85,152.0,5.0,6.871345029239765,2.425531914893617,2
4138,9.82,154.0,17.0,7.023082145281738,2.3731271145480908,1
4133,10.11,161.0,67.0,6.81338608638312,2.446165013307525,1
4198,9.87,151.0,16.0,7.088821344140494,2.3511195807527394,1
4296,10.02,152.0,17.0,7.145708582834331,2.3324022346368714,1
4088,10.02,157.0,67.0,6.79973386560213,2.4510763209393347,1
4212,9.83,143.0,63.0,7.1414038657171925,2.3338081671415005,1
4113,10.09,155.0,18.0,6.793855302279485,2.453197179674204,1
4113,9.79,195.0,196.0,7.002042900919306,2.3802577194262096,3
4133,10.18,191.0,186.0,6.766535690897185,2.4631018630534722,3
4096,9.96,204.0,180.0,6.854082998661311,2.431640625,3
4237,9.89,174.0,100.0,7.140208965284798,2.334198725513335,3
4024,9.84,190.0,56.0,6.815718157181571,2.445328031809145,3
4218,10.09,151.0,17.0,6.967294350842418,2.3921289710763394,1
3594,10.45,188.0,64.0,5.732057416267943,2.907623817473567,0
3788,9.94,171.0,46.0,6.3514419852448025,2.6240760295670538,0
3943,9.97,167.0,22.0,6.591440989635573,2.528531574942937,0
3835,9.97,160.0,21.0,6.410899364760949,2.5997392438070404,0
4503,10.88,152.0,17.0,6.89797794117647,2.416166999777926,1
4472,10.44,169.0,24.0,7.139208173690933,2.334525939177102,1
4667,10.88,152.0,18.0,7.149203431372548,2.3312620527105206,1
4554,10.92,155.0,18.0,6.950549450549451,2.3978919631093545,1
4150,9.32,173.0,47.0,7.421316165951359,2.2457831325301205,1
4521,9.77,174.0,47.0,7.712384851586489,2.1610263216102634,1
4231,10.15,149.0,60.0,6.947454844006568,2.398960056724179,1
4008,10.07,172.0,29.0,6.633565044687189,2.5124750499001998,0
3998,9.89,170.0,21.0,6.737445230872936,2.473736868434217,0
3970,9.88,165.0,18.0,6.697031039136302,2.4886649874055418,0
3947,9.75,148.0,63.0,6.747008547008547,2.470230554851786,1
3889,9.9,153.0,16.0,6.547138047138047,2.545641553098483,0
3633,9.86,172.0,38.0,6.140973630831643,2.7140104596751997,0
3807,9.85,160.0,26.0,6.441624365482234,2.587339112161807,0
3748,9.87,156.0,22.0,6.328942924687606,2.6334044823906084,0
3877,10.04,173.0,66.0,6.435922974767596,2.5896311581119424,0
4021,10.12,155.0,16.0,6.622200263504611,2.516786868938075,0
3914,10.03,153.0,64.0,6.503821867730143,2.5625958099131325,0
3972,9.86,164.0,30.0,6.713995943204869,2.4823766364551862,0
3685,9.96,169.0,43.0,6.166331994645247,2.7028493894165537,0
3920,10.02,173.0,46.0,6.520292747837658,2.556122448979592,0
3865,9.96,162.0,23.0,6.467536813922356,2.5769728331177233,0
3511,10.35,179.0,100.0,5.6537842190016105,2.9478780974081458,0
3903,9.89,161.0,20.0,6.577350859453993,2.53394824493979,0
3864,9.87,159.0,65.0,6.524822695035462,2.5543478260869565,0
3478,9.89,176.0,84.0,5.861139197842939,2.843588269120184,0
4115,9.92,149.0,16.0,6.913642473118279,2.410692588092345,1
3945,10.05,159.0,21.0,6.54228855721393,2.547528517110266,0
3352,9.77,170.0,37.0,5.718184919822586,2.914677804295943,0
4027,10.02,176.0,19.0,6.6982701264138385,2.488204618822945,0
3924,9.6,157.0,20.0,6.812500000000001,2.4464831804281344,1
3853,10.36,201.0,151.0,6.198519948519949,2.6888139112379963,0
3975,10.37,196.0,155.0,6.388621022179364,2.6088050314465407,3
4085,10.35,210.0,192.0,6.578099838969404,2.533659730722154,3
3860,9.95,212.0,240.0,6.465661641541039,2.577720207253886,3
620,1.76,126.0,0.0,5.871212121212121,2.838709677419355,2
4113,9.95,208.0,212.0,6.889447236180905,2.4191587648918063,3
3687,10.01,201.0,186.0,6.138861138861139,2.714944399240575,3
3850,9.93,211.0,177.0,6.461899966431689,2.5792207792207793,3
3664,10.05,204.0,157.0,6.076285240464345,2.7429039301310043,0
3969,10.07,213.0,235.0,6.56901688182721,2.5371630133534895,3
3973,10.41,205.0,189.0,6.360870957412744,2.6201862572363455,3
4204,10.44,215.0,241.0,6.7113665389527455,2.483349191246432,3
4027,10.45,212.0,215.0,6.422647527910685,2.5949838589520735,3
3782,10.1,215.0,252.0,6.240924092409241,2.6705446853516657,3
4278,10.2,212.0,201.0,6.990196078431373,2.3842917251051894,3
3733,9.8,203.0,165.0,6.348639455782313,2.625234395928208,3
4073,10.36,205.0,218.0,6.552445302445303,2.543579671004174,3
